"Plot Title: 21119940"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 21119940, SEN S/N: 21119940)","Coupler Attached (LGR S/N: 21119940)","Host Connected (LGR S/N: 21119940)","Coupler Detached (LGR S/N: 21119940)","End Of File (LGR S/N: 21119940)"
549,10/17/21 03:00:00 AM,12.304,,,,
550,10/17/21 04:00:00 AM,12.110,,,,
551,10/17/21 05:00:00 AM,12.110,,,,
552,10/17/21 06:00:00 AM,12.207,,,,
553,10/17/21 07:00:00 AM,11.916,,,,
554,10/17/21 08:00:00 AM,11.819,,,,
555,10/17/21 09:00:00 AM,12.497,,,,
556,10/17/21 10:00:00 AM,13.365,,,,
557,10/17/21 11:00:00 AM,14.134,,,,
558,10/17/21 12:00:00 PM,14.134,,,,
559,10/17/21 01:00:00 PM,13.173,,,,
560,10/17/21 02:00:00 PM,12.690,,,,
561,10/17/21 03:00:00 PM,12.497,,,,
562,10/17/21 04:00:00 PM,13.269,,,,
563,10/17/21 05:00:00 PM,12.401,,,,
564,10/17/21 06:00:00 PM,11.431,,,,
565,10/17/21 07:00:00 PM,11.334,,,,
566,10/17/21 08:00:00 PM,10.455,,,,
567,10/17/21 09:00:00 PM,10.259,,,,
568,10/17/21 10:00:00 PM,10.455,,,,
569,10/17/21 11:00:00 PM,10.455,,,,
570,10/18/21 12:00:00 AM,10.455,,,,
571,10/18/21 01:00:00 AM,10.553,,,,
572,10/18/21 02:00:00 AM,10.455,,,,
573,10/18/21 03:00:00 AM,10.357,,,,
574,10/18/21 04:00:00 AM,10.063,,,,
575,10/18/21 05:00:00 AM,9.768,,,,
576,10/18/21 06:00:00 AM,9.768,,,,
577,10/18/21 07:00:00 AM,9.669,,,,
578,10/18/21 08:00:00 AM,9.768,,,,
579,10/18/21 09:00:00 AM,10.553,,,,
580,10/18/21 10:00:00 AM,11.625,,,,
581,10/18/21 11:00:00 AM,13.365,,,,
582,10/18/21 12:00:00 PM,12.594,,,,
583,10/18/21 01:00:00 PM,12.594,,,,
584,10/18/21 02:00:00 PM,12.594,,,,
585,10/18/21 03:00:00 PM,13.076,,,,
586,10/18/21 04:00:00 PM,12.883,,,,
587,10/18/21 05:00:00 PM,12.690,,,,
588,10/18/21 06:00:00 PM,11.625,,,,
589,10/18/21 07:00:00 PM,11.236,,,,
590,10/18/21 08:00:00 PM,11.041,,,,
591,10/18/21 09:00:00 PM,10.846,,,,
592,10/18/21 10:00:00 PM,10.357,,,,
593,10/18/21 11:00:00 PM,8.779,,,,
594,10/19/21 12:00:00 AM,9.176,,,,
595,10/19/21 01:00:00 AM,9.077,,,,
596,10/19/21 02:00:00 AM,9.275,,,,
597,10/19/21 03:00:00 AM,7.280,,,,
598,10/19/21 04:00:00 AM,6.877,,,,
599,10/19/21 05:00:00 AM,6.471,,,,
600,10/19/21 06:00:00 AM,5.962,,,,
601,10/19/21 07:00:00 AM,5.450,,,,
602,10/19/21 08:00:00 AM,6.166,,,,
603,10/19/21 09:00:00 AM,7.682,,,,
604,10/19/21 10:00:00 AM,8.879,,,,
605,10/19/21 11:00:00 AM,13.365,,,,
606,10/19/21 12:00:00 PM,14.709,,,,
607,10/19/21 01:00:00 PM,15.855,,,,
608,10/19/21 02:00:00 PM,20.138,,,,
609,10/19/21 03:00:00 PM,18.140,,,,
610,10/19/21 04:00:00 PM,16.237,,,,
611,10/19/21 05:00:00 PM,17.950,,,,
612,10/19/21 06:00:00 PM,14.038,,,,
613,10/19/21 07:00:00 PM,12.980,,,,
614,10/19/21 08:00:00 PM,12.304,,,,
615,10/19/21 09:00:00 PM,11.528,,,,
616,10/19/21 10:00:00 PM,11.625,,,,
617,10/19/21 11:00:00 PM,11.334,,,,
618,10/20/21 12:00:00 AM,10.553,,,,
619,10/20/21 01:00:00 AM,10.553,,,,
620,10/20/21 02:00:00 AM,10.553,,,,
621,10/20/21 03:00:00 AM,10.944,,,,
622,10/20/21 04:00:00 AM,10.651,,,,
623,10/20/21 05:00:00 AM,11.528,,,,
624,10/20/21 06:00:00 AM,10.748,,,,
625,10/20/21 07:00:00 AM,10.553,,,,
626,10/20/21 08:00:00 AM,12.304,,,,
627,10/20/21 09:00:00 AM,12.013,,,,
628,10/20/21 10:00:00 AM,11.625,,,,
629,10/20/21 11:00:00 AM,15.187,,,,
630,10/20/21 12:00:00 PM,16.332,,,,
631,10/20/21 01:00:00 PM,16.618,,,,
632,10/20/21 02:00:00 PM,16.808,,,,
633,10/20/21 03:00:00 PM,19.662,,,,
634,10/20/21 04:00:00 PM,16.046,,,,
635,10/20/21 05:00:00 PM,14.230,,,,
636,10/20/21 06:00:00 PM,12.883,,,,
637,10/20/21 07:00:00 PM,12.401,,,,
638,10/20/21 08:00:00 PM,12.497,,,,
639,10/20/21 09:00:00 PM,12.594,,,,
640,10/20/21 10:00:00 PM,12.787,,,,
641,10/20/21 11:00:00 PM,12.594,,,,
642,10/21/21 12:00:00 AM,12.110,,,,
643,10/21/21 01:00:00 AM,11.625,,,,
644,10/21/21 02:00:00 AM,11.236,,,,
645,10/21/21 03:00:00 AM,10.944,,,,
646,10/21/21 04:00:00 AM,10.553,,,,
647,10/21/21 05:00:00 AM,11.041,,,,
648,10/21/21 06:00:00 AM,10.748,,,,
649,10/21/21 07:00:00 AM,11.916,,,,
650,10/21/21 08:00:00 AM,11.916,,,,
651,10/21/21 09:00:00 AM,14.421,,,,
652,10/21/21 10:00:00 AM,15.664,,,,
653,10/21/21 11:00:00 AM,17.284,,,,
654,10/21/21 12:00:00 PM,20.329,,,,
655,10/21/21 01:00:00 PM,21.664,,,,
656,10/21/21 02:00:00 PM,21.569,,,,
657,10/21/21 03:00:00 PM,20.805,,,,
658,10/21/21 04:00:00 PM,20.329,,,,
659,10/21/21 05:00:00 PM,16.141,,,,
660,10/21/21 06:00:00 PM,13.942,,,,
661,10/21/21 07:00:00 PM,12.401,,,,
662,10/21/21 08:00:00 PM,12.497,,,,
663,10/21/21 09:00:00 PM,12.497,,,,
664,10/21/21 10:00:00 PM,12.594,,,,
665,10/21/21 11:00:00 PM,12.594,,,,
666,10/22/21 12:00:00 AM,12.304,,,,
667,10/22/21 01:00:00 AM,12.013,,,,
668,10/22/21 02:00:00 AM,11.528,,,,
669,10/22/21 03:00:00 AM,11.431,,,,
670,10/22/21 04:00:00 AM,11.041,,,,
671,10/22/21 05:00:00 AM,10.944,,,,
672,10/22/21 06:00:00 AM,10.846,,,,
673,10/22/21 07:00:00 AM,10.553,,,,
674,10/22/21 08:00:00 AM,10.455,,,,
675,10/22/21 09:00:00 AM,11.528,,,,
676,10/22/21 10:00:00 AM,12.883,,,,
677,10/22/21 11:00:00 AM,14.613,,,,
678,10/22/21 11:16:56 AM,,Logged,,,
679,10/22/21 11:17:14 AM,,,Logged,,Logged
