#,Date-Time (PST/PDT),Temperature   (°C),Host Connected,End of File
664,04/05/2024 03:00:00,5.06,,
665,04/05/2024 04:00:00,4.76,,
666,04/05/2024 05:00:00,4.72,,
667,04/05/2024 06:00:00,4.93,,
668,04/05/2024 07:00:00,4.93,,
669,04/05/2024 08:00:00,5.10,,
670,04/05/2024 09:00:00,5.57,,
671,04/05/2024 10:00:00,5.92,,
672,04/05/2024 11:00:00,6.95,,
673,04/05/2024 12:00:00,9.18,,
674,04/05/2024 13:00:00,10.34,,
675,04/05/2024 14:00:00,10.51,,
676,04/05/2024 15:00:00,10.77,,
677,04/05/2024 16:00:00,11.67,,
678,04/05/2024 17:00:00,11.24,,
679,04/05/2024 18:00:00,9.86,,
680,04/05/2024 19:00:00,10.16,,
681,04/05/2024 20:00:00,9.44,,
682,04/05/2024 21:00:00,8.75,,
683,04/05/2024 22:00:00,8.41,,
684,04/05/2024 23:00:00,8.71,,
685,04/06/2024 00:00:00,8.23,,
686,04/06/2024 01:00:00,7.63,,
687,04/06/2024 02:00:00,7.38,,
688,04/06/2024 03:00:00,7.20,,
689,04/06/2024 04:00:00,6.60,,
690,04/06/2024 05:00:00,6.30,,
691,04/06/2024 06:00:00,6.39,,
692,04/06/2024 07:00:00,5.79,,
693,04/06/2024 08:00:00,6.30,,
694,04/06/2024 09:00:00,7.38,,
695,04/06/2024 10:00:00,7.98,,
696,04/06/2024 11:00:00,7.85,,
697,04/06/2024 12:00:00,7.68,,
698,04/06/2024 13:00:00,7.85,,
699,04/06/2024 14:00:00,7.93,,
700,04/06/2024 15:00:00,8.19,,
701,04/06/2024 16:00:00,8.23,,
702,04/06/2024 17:00:00,8.19,,
703,04/06/2024 18:00:00,8.88,,
704,04/06/2024 19:00:00,9.22,,
705,04/06/2024 20:00:00,8.96,,
706,04/06/2024 21:00:00,8.32,,
707,04/06/2024 22:00:00,7.81,,
708,04/06/2024 23:00:00,7.25,,
709,04/07/2024 00:00:00,6.86,,
710,04/07/2024 01:00:00,6.26,,
711,04/07/2024 02:00:00,5.92,,
712,04/07/2024 03:00:00,6.48,,
713,04/07/2024 04:00:00,6.56,,
714,04/07/2024 05:00:00,6.43,,
715,04/07/2024 06:00:00,6.26,,
716,04/07/2024 07:00:00,6.39,,
717,04/07/2024 08:00:00,6.90,,
718,04/07/2024 09:00:00,7.81,,
719,04/07/2024 10:00:00,9.56,,
720,04/07/2024 11:00:00,10.12,,
721,04/07/2024 12:00:00,10.72,,
722,04/07/2024 13:00:00,12.22,,
723,04/07/2024 14:00:00,10.25,,
724,04/07/2024 15:00:00,11.37,,
725,04/07/2024 16:00:00,9.61,,
726,04/07/2024 17:00:00,10.81,,
727,04/07/2024 18:00:00,11.11,,
728,04/07/2024 19:00:00,10.98,,
729,04/07/2024 20:00:00,9.74,,
730,04/07/2024 21:00:00,8.66,,
731,04/07/2024 22:00:00,7.85,,
732,04/07/2024 23:00:00,6.99,,
733,04/08/2024 00:00:00,6.30,,
734,04/08/2024 01:00:00,5.75,,
735,04/08/2024 02:00:00,5.45,,
736,04/08/2024 03:00:00,5.66,,
737,04/08/2024 04:00:00,5.49,,
738,04/08/2024 05:00:00,5.70,,
739,04/08/2024 06:00:00,5.96,,
740,04/08/2024 07:00:00,6.43,,
741,04/08/2024 08:00:00,6.78,,
742,04/08/2024 09:00:00,7.20,,
743,04/08/2024 10:00:00,7.93,,
744,04/08/2024 11:00:00,8.83,,
745,04/08/2024 12:00:00,9.82,,
746,04/08/2024 13:00:00,10.51,,
747,04/08/2024 14:00:00,11.84,,
748,04/08/2024 15:00:00,12.78,,
749,04/08/2024 16:00:00,11.97,,
750,04/08/2024 17:00:00,11.71,,
751,04/08/2024 18:00:00,11.45,,
752,04/08/2024 19:00:00,10.72,,
753,04/08/2024 20:00:00,10.04,,
754,04/08/2024 21:00:00,9.82,,
755,04/08/2024 22:00:00,9.69,,
756,04/08/2024 23:00:00,9.74,,
757,04/09/2024 00:00:00,9.78,,
758,04/09/2024 01:00:00,9.74,,
759,04/09/2024 02:00:00,9.65,,
760,04/09/2024 03:00:00,9.56,,
761,04/09/2024 04:00:00,9.52,,
762,04/09/2024 05:00:00,8.92,,
763,04/09/2024 06:00:00,8.83,,
764,04/09/2024 07:00:00,8.23,,
765,04/09/2024 08:00:00,9.05,,
766,04/09/2024 09:00:00,10.16,,
767,04/09/2024 10:00:00,11.88,,
768,04/09/2024 11:00:00,12.65,,
769,04/09/2024 12:00:00,13.85,,
770,04/09/2024 13:00:00,13.55,,
771,04/09/2024 14:00:00,13.04,,
772,04/09/2024 15:00:00,14.41,,
773,04/09/2024 16:00:00,15.23,,
774,04/09/2024 17:00:00,12.82,,
775,04/09/2024 18:00:00,12.44,,
776,04/09/2024 19:00:00,12.01,,
777,04/09/2024 20:00:00,11.45,,
778,04/09/2024 21:00:00,10.98,,
779,04/09/2024 22:00:00,11.11,,
780,04/09/2024 23:00:00,10.51,,
781,04/10/2024 00:00:00,9.86,,
782,04/10/2024 01:00:00,8.11,,
783,04/10/2024 02:00:00,6.65,,
784,04/10/2024 03:00:00,5.75,,
785,04/10/2024 04:00:00,4.97,,
786,04/10/2024 05:00:00,4.59,,
787,04/10/2024 06:00:00,4.03,,
788,04/10/2024 07:00:00,3.82,,
789,04/10/2024 08:00:00,5.06,,
790,04/10/2024 09:00:00,7.08,,
791,04/10/2024 10:00:00,8.88,,
792,04/10/2024 11:00:00,10.68,,
793,04/10/2024 12:00:00,11.58,,
794,04/10/2024 13:00:00,13.00,,
795,04/10/2024 14:00:00,14.07,,
796,04/10/2024 15:00:00,15.14,,
797,04/10/2024 16:00:00,15.61,,
798,04/10/2024 17:00:00,14.97,,
799,04/10/2024 18:00:00,15.06,,
800,04/10/2024 19:00:00,14.20,,
801,04/10/2024 20:00:00,12.74,,
802,04/10/2024 21:00:00,11.41,,
803,04/10/2024 22:00:00,10.89,,
804,04/10/2024 23:00:00,10.16,,
805,04/11/2024 00:00:00,9.48,,
806,04/11/2024 01:00:00,8.23,,
807,04/11/2024 02:00:00,6.73,,
808,04/11/2024 03:00:00,6.30,,
809,04/11/2024 04:00:00,6.17,,
810,04/11/2024 05:00:00,6.00,,
811,04/11/2024 06:00:00,5.96,,
812,04/11/2024 07:00:00,6.22,,
813,04/11/2024 08:00:00,6.82,,
814,04/11/2024 09:00:00,8.28,,
815,04/11/2024 10:00:00,10.12,,
816,04/11/2024 11:00:00,11.58,,
817,04/11/2024 12:00:00,13.30,,
818,04/11/2024 13:00:00,12.70,,
819,04/11/2024 14:00:00,13.00,,
820,04/11/2024 15:00:00,13.08,,
821,04/11/2024 16:00:00,12.95,,
822,04/11/2024 17:00:00,12.57,,
823,04/11/2024 18:00:00,12.05,,
824,04/11/2024 19:00:00,11.15,,
825,04/11/2024 20:00:00,10.51,,
826,04/11/2024 21:00:00,9.61,,
827,04/11/2024 22:00:00,9.18,,
828,04/11/2024 23:00:00,8.96,,
829,04/12/2024 00:00:00,8.96,,
830,04/12/2024 01:00:00,8.71,,
831,04/12/2024 02:00:00,8.53,,
832,04/12/2024 03:00:00,8.53,,
833,04/12/2024 04:00:00,8.53,,
834,04/12/2024 05:00:00,8.36,,
835,04/12/2024 06:00:00,7.89,,
836,04/12/2024 07:00:00,8.19,,
837,04/12/2024 08:00:00,8.45,,
838,04/12/2024 09:00:00,8.75,,
839,04/12/2024 10:00:00,9.48,,
840,04/12/2024 11:00:00,10.38,,
841,04/12/2024 12:00:00,11.62,,
842,04/12/2024 13:00:00,12.65,,
843,04/12/2024 14:00:00,13.30,,
844,04/12/2024 15:00:00,13.64,,
845,04/12/2024 16:00:00,13.68,,
846,04/12/2024 17:00:00,13.60,,
847,04/12/2024 18:00:00,13.25,,
848,04/12/2024 19:00:00,12.74,,
849,04/12/2024 20:00:00,11.28,,
850,04/12/2024 21:00:00,10.94,,
851,04/12/2024 22:00:00,10.68,,
852,04/12/2024 23:00:00,10.42,,
853,04/13/2024 00:00:00,10.16,,
854,04/13/2024 01:00:00,9.61,,
855,04/13/2024 02:00:00,9.22,,
856,04/13/2024 03:00:00,8.71,,
857,04/13/2024 04:00:00,8.79,,
858,04/13/2024 05:00:00,8.62,,
859,04/13/2024 06:00:00,8.32,,
860,04/13/2024 07:00:00,8.23,,
861,04/13/2024 08:00:00,8.66,,
862,04/13/2024 09:00:00,9.52,,
863,04/13/2024 10:00:00,10.04,,
864,04/13/2024 11:00:00,11.15,,
865,04/13/2024 12:00:00,11.67,,
866,04/13/2024 13:00:00,12.91,,
867,04/13/2024 14:00:00,13.38,,
868,04/13/2024 15:00:00,14.54,,
869,04/13/2024 16:00:00,15.61,,
870,04/13/2024 17:00:00,16.47,,
871,04/13/2024 18:00:00,15.78,,
872,04/13/2024 19:00:00,16.21,,
873,04/13/2024 20:00:00,15.14,,
874,04/13/2024 21:00:00,13.85,,
875,04/13/2024 22:00:00,12.91,,
876,04/13/2024 23:00:00,12.22,,
877,04/14/2024 00:00:00,11.24,,
878,04/14/2024 01:00:00,9.99,,
879,04/14/2024 02:00:00,9.78,,
880,04/14/2024 03:00:00,8.02,,
881,04/14/2024 04:00:00,7.50,,
882,04/14/2024 05:00:00,6.26,,
883,04/14/2024 06:00:00,5.53,,
884,04/14/2024 07:00:00,5.40,,
885,04/14/2024 08:00:00,6.17,,
886,04/14/2024 09:00:00,9.39,,
887,04/14/2024 10:00:00,12.10,,
888,04/14/2024 11:00:00,13.94,,
889,04/14/2024 12:00:00,15.66,,
890,04/14/2024 13:00:00,16.90,,
891,04/14/2024 14:00:00,17.63,,
892,04/14/2024 15:00:00,18.57,,
893,04/14/2024 16:00:00,18.96,,
894,04/14/2024 17:00:00,19.30,,
895,04/14/2024 18:00:00,17.59,,
896,04/14/2024 19:00:00,15.18,,
897,04/14/2024 20:00:00,12.48,,
898,04/14/2024 21:00:00,10.94,,
899,04/14/2024 22:00:00,9.61,,
900,04/14/2024 23:00:00,8.83,,
901,04/15/2024 00:00:00,8.79,,
902,04/15/2024 01:00:00,8.79,,
903,04/15/2024 02:00:00,8.75,,
904,04/15/2024 03:00:00,8.83,,
905,04/15/2024 04:00:00,8.83,,
906,04/15/2024 05:00:00,8.75,,
907,04/15/2024 06:00:00,8.62,,
908,04/15/2024 07:00:00,8.53,,
909,04/15/2024 08:00:00,8.45,,
910,04/15/2024 09:00:00,8.53,,
911,04/15/2024 10:00:00,9.82,,
912,04/15/2024 11:00:00,11.15,,
913,04/15/2024 12:00:00,12.14,,
914,04/15/2024 13:00:00,13.21,,
915,04/15/2024 14:00:00,13.64,,
916,04/15/2024 15:00:00,13.64,,
917,04/15/2024 16:00:00,14.41,,
918,04/15/2024 17:00:00,13.77,,
919,04/15/2024 18:00:00,12.31,,
920,04/15/2024 19:00:00,11.71,,
921,04/15/2024 20:00:00,9.91,,
922,04/15/2024 21:00:00,8.79,,
923,04/15/2024 22:00:00,8.19,,
924,04/15/2024 23:00:00,7.72,,
925,04/16/2024 00:00:00,7.20,,
926,04/16/2024 01:00:00,6.69,,
927,04/16/2024 02:00:00,6.05,,
928,04/16/2024 03:00:00,5.83,,
929,04/16/2024 04:00:00,5.49,,
930,04/16/2024 05:00:00,5.23,,
931,04/16/2024 06:00:00,4.97,,
932,04/16/2024 07:00:00,4.76,,
933,04/16/2024 08:00:00,4.72,,
934,04/16/2024 09:00:00,5.92,,
935,04/16/2024 10:00:00,6.86,,
936,04/16/2024 11:00:00,7.89,,
937,04/16/2024 12:00:00,9.14,,
938,04/16/2024 13:00:00,10.12,,
939,04/16/2024 14:00:00,11.97,,
940,04/16/2024 15:00:00,12.35,,
941,04/16/2024 16:00:00,11.28,,
942,04/16/2024 17:00:00,11.88,,
943,04/16/2024 18:00:00,11.88,,
944,04/16/2024 19:00:00,11.15,,
945,04/16/2024 20:00:00,10.51,,
946,04/16/2024 21:00:00,9.52,,
947,04/16/2024 22:00:00,7.25,,
948,04/16/2024 23:00:00,6.17,,
949,04/17/2024 00:00:00,5.32,,
950,04/17/2024 01:00:00,4.67,,
951,04/17/2024 02:00:00,3.94,,
952,04/17/2024 03:00:00,3.04,,
953,04/17/2024 04:00:00,2.74,,
954,04/17/2024 05:00:00,2.19,,
955,04/17/2024 06:00:00,1.88,,
956,04/17/2024 07:00:00,2.01,,
957,04/17/2024 08:00:00,3.77,,
958,04/17/2024 09:00:00,6.35,,
959,04/17/2024 10:00:00,8.58,,
960,04/17/2024 11:00:00,10.38,,
961,04/17/2024 12:00:00,11.24,,
962,04/17/2024 13:00:00,11.88,,
963,04/17/2024 14:00:00,13.30,,
964,04/17/2024 15:00:00,13.60,,
965,04/17/2024 16:00:00,14.20,,
966,04/17/2024 17:00:00,14.28,,
967,04/17/2024 18:00:00,14.37,,
968,04/17/2024 19:00:00,13.94,,
969,04/17/2024 20:00:00,12.35,,
970,04/17/2024 21:00:00,11.45,,
971,04/17/2024 22:00:00,10.64,,
972,04/17/2024 23:00:00,10.21,,
973,04/18/2024 00:00:00,9.44,,
974,04/18/2024 01:00:00,9.35,,
975,04/18/2024 02:00:00,7.38,,
976,04/18/2024 03:00:00,5.53,,
977,04/18/2024 04:00:00,4.46,,
978,04/18/2024 05:00:00,3.64,,
979,04/18/2024 06:00:00,3.17,,
980,04/18/2024 07:00:00,3.82,,
981,04/18/2024 08:00:00,5.83,,
982,04/18/2024 09:00:00,7.89,,
983,04/18/2024 10:00:00,9.52,,
984,04/18/2024 11:00:00,11.79,,
985,04/18/2024 12:00:00,13.12,,
986,04/18/2024 13:00:00,14.63,,
987,04/18/2024 14:00:00,15.91,,
988,04/18/2024 15:00:00,16.73,,
989,04/18/2024 16:00:00,17.03,,
990,04/18/2024 17:00:00,16.99,,
991,04/18/2024 18:00:00,16.56,,
992,04/18/2024 19:00:00,15.66,,
993,04/18/2024 20:00:00,14.37,,
994,04/18/2024 21:00:00,13.43,,
995,04/18/2024 22:00:00,12.82,,
996,04/18/2024 23:00:00,12.22,,
997,04/19/2024 00:00:00,12.01,,
998,04/19/2024 01:00:00,11.11,,
999,04/19/2024 02:00:00,11.15,,
1000,04/19/2024 03:00:00,9.74,,
1001,04/19/2024 04:00:00,7.63,,
1002,04/19/2024 05:00:00,6.13,,
1003,04/19/2024 06:00:00,6.09,,
1004,04/19/2024 07:00:00,4.67,,
1005,04/19/2024 08:00:00,9.82,,
1006,04/19/2024 09:00:00,12.52,,
1007,04/19/2024 10:00:00,15.36,,
1008,04/19/2024 11:00:00,16.43,,
1009,04/19/2024 12:00:00,16.69,,
1010,04/19/2024 13:00:00,18.06,,
1011,04/19/2024 14:00:00,18.36,,
1012,04/19/2024 15:00:00,19.30,,
1013,04/19/2024 16:00:00,19.30,,
1014,04/19/2024 17:00:00,19.99,,
1015,04/19/2024 18:00:00,19.39,,
1016,04/19/2024 19:00:00,17.97,,
1017,04/19/2024 20:00:00,16.43,,
1018,04/19/2024 21:00:00,16.60,,
1019,04/19/2024 22:00:00,14.88,,
1020,04/19/2024 23:00:00,13.17,,
1021,04/20/2024 00:00:00,11.37,,
1022,04/20/2024 01:00:00,9.99,,
1023,04/20/2024 02:00:00,9.05,,
1024,04/20/2024 03:00:00,7.55,,
1025,04/20/2024 04:00:00,6.30,,
1026,04/20/2024 05:00:00,5.23,,
1027,04/20/2024 06:00:00,5.10,,
1028,04/20/2024 07:00:00,5.75,,
1029,04/20/2024 08:00:00,9.74,,
1030,04/20/2024 09:00:00,14.15,,
1031,04/20/2024 10:00:00,17.29,,
1032,04/20/2024 11:00:00,19.35,,
1033,04/20/2024 12:00:00,20.46,,
1034,04/20/2024 13:00:00,21.75,,
1035,04/20/2024 14:00:00,21.92,,
1036,04/20/2024 15:00:00,16.64,,
1037,04/20/2024 16:00:00,13.94,,
1038,04/20/2024 17:00:00,13.04,,
1039,04/20/2024 18:00:00,11.97,,
1040,04/20/2024 19:00:00,9.95,,
1041,04/20/2024 20:00:00,10.29,,
1042,04/20/2024 21:00:00,9.74,,
1043,04/20/2024 22:00:00,8.92,,
1044,04/20/2024 23:00:00,8.36,,
1045,04/21/2024 00:00:00,8.36,,
1046,04/21/2024 01:00:00,8.28,,
1047,04/21/2024 02:00:00,7.98,,
1048,04/21/2024 03:00:00,7.46,,
1049,04/21/2024 04:00:00,7.03,,
1050,04/21/2024 05:00:00,6.48,,
1051,04/21/2024 06:00:00,6.05,,
1052,04/21/2024 07:00:00,6.13,,
1053,04/21/2024 08:00:00,7.59,,
1054,04/21/2024 09:00:00,9.61,,
1055,04/21/2024 10:00:00,10.77,,
1056,04/21/2024 11:00:00,12.22,,
1057,04/21/2024 12:00:00,12.61,,
1058,04/21/2024 13:00:00,13.90,,
1059,04/21/2024 14:00:00,14.07,,
1060,04/21/2024 15:00:00,14.80,,
1061,04/21/2024 16:00:00,15.31,,
1062,04/21/2024 17:00:00,14.71,,
1063,04/21/2024 18:00:00,14.93,,
1064,04/21/2024 19:00:00,13.90,,
1065,04/21/2024 20:00:00,12.70,,
1066,04/21/2024 21:00:00,11.11,,
1067,04/21/2024 22:00:00,10.59,,
1068,04/21/2024 23:00:00,10.59,,
1069,04/22/2024 00:00:00,10.04,,
1070,04/22/2024 01:00:00,9.56,,
1071,04/22/2024 02:00:00,9.69,,
1072,04/22/2024 03:00:00,9.18,,
1073,04/22/2024 04:00:00,8.62,,
1074,04/22/2024 05:00:00,8.15,,
1075,04/22/2024 06:00:00,7.50,,
1076,04/22/2024 07:00:00,7.55,,
1077,04/22/2024 08:00:00,7.93,,
1078,04/22/2024 09:00:00,8.45,,
1079,04/22/2024 10:00:00,9.61,,
1080,04/22/2024 11:00:00,10.81,,
1081,04/22/2024 12:00:00,12.22,,
1082,04/22/2024 13:00:00,12.87,,
1083,04/22/2024 14:00:00,13.60,,
1084,04/22/2024 15:00:00,14.88,,
1085,04/22/2024 16:00:00,15.31,,
1086,04/22/2024 17:00:00,15.66,,
1087,04/22/2024 18:00:00,15.70,,
1088,04/22/2024 19:00:00,14.75,,
1089,04/22/2024 20:00:00,13.08,,
1090,04/22/2024 21:00:00,12.18,,
1091,04/22/2024 22:00:00,11.67,,
1092,04/22/2024 23:00:00,11.32,,
1093,04/23/2024 00:00:00,11.02,,
1094,04/23/2024 01:00:00,11.15,,
1095,04/23/2024 02:00:00,10.51,,
1096,04/23/2024 03:00:00,8.92,,
1097,04/23/2024 04:00:00,8.06,,
1098,04/23/2024 05:00:00,7.29,,
1099,04/23/2024 06:00:00,6.90,,
1100,04/23/2024 07:00:00,6.99,,
1101,04/23/2024 08:00:00,8.58,,
1102,04/23/2024 09:00:00,11.07,,
1103,04/23/2024 10:00:00,12.70,,
1104,04/23/2024 11:00:00,14.93,,
1105,04/23/2024 12:00:00,17.16,,
1106,04/23/2024 13:00:00,19.22,,
1107,04/23/2024 14:00:00,20.25,,
1108,04/23/2024 15:00:00,21.58,,
1109,04/23/2024 16:00:00,21.83,,
1110,04/23/2024 17:00:00,22.01,,
1111,04/23/2024 18:00:00,22.18,,
1112,04/23/2024 19:00:00,21.75,,
1113,04/23/2024 20:00:00,18.40,,
1114,04/23/2024 21:00:00,16.00,,
1115,04/23/2024 22:00:00,14.58,,
1116,04/23/2024 23:00:00,12.78,,
1117,04/24/2024 00:00:00,11.24,,
1118,04/24/2024 01:00:00,10.29,,
1119,04/24/2024 02:00:00,9.18,,
1120,04/24/2024 03:00:00,8.58,,
1121,04/24/2024 04:00:00,8.45,,
1122,04/24/2024 05:00:00,8.49,,
1123,04/24/2024 06:00:00,8.75,,
1124,04/24/2024 07:00:00,9.14,,
1125,04/24/2024 08:00:00,9.69,,
1126,04/24/2024 09:00:00,10.25,,
1127,04/24/2024 10:00:00,11.24,,
1128,04/24/2024 11:00:00,10.12,,
1129,04/24/2024 12:00:00,10.42,,
1130,04/24/2024 13:00:00,12.14,,
1131,04/24/2024 14:00:00,11.84,,
1132,04/24/2024 15:00:00,11.54,,
1133,04/24/2024 16:00:00,11.84,,
1134,04/24/2024 17:00:00,12.27,,
1135,04/24/2024 18:00:00,12.18,,
1136,04/24/2024 19:00:00,10.77,,
1137,04/24/2024 20:00:00,10.64,,
1138,04/24/2024 21:00:00,10.81,,
1139,04/24/2024 22:00:00,10.55,,
1140,04/24/2024 23:00:00,10.38,,
1141,04/25/2024 00:00:00,10.42,,
1142,04/25/2024 01:00:00,10.38,,
1143,04/25/2024 02:00:00,10.21,,
1144,04/25/2024 03:00:00,9.99,,
1145,04/25/2024 04:00:00,10.16,,
1146,04/25/2024 05:00:00,10.38,,
1147,04/25/2024 06:00:00,10.16,,
1148,04/25/2024 07:00:00,10.25,,
1149,04/25/2024 08:00:00,10.59,,
1150,04/25/2024 09:00:00,10.25,,
1151,04/25/2024 10:00:00,10.12,,
1152,04/25/2024 11:00:00,10.46,,
1153,04/25/2024 12:00:00,10.46,,
1154,04/25/2024 13:00:00,11.28,,
1155,04/25/2024 14:00:00,11.15,,
1156,04/25/2024 15:00:00,11.49,,
1157,04/25/2024 16:00:00,11.75,,
1158,04/25/2024 17:00:00,11.88,,
1159,04/25/2024 18:00:00,11.88,,
1160,04/25/2024 19:00:00,11.54,,
1161,04/25/2024 20:00:00,11.11,,
1162,04/25/2024 21:00:00,10.59,,
1163,04/25/2024 22:00:00,10.77,,
1164,04/25/2024 23:00:00,10.55,,
1165,04/26/2024 00:00:00,10.46,,
1166,04/26/2024 01:00:00,9.95,,
1167,04/26/2024 02:00:00,10.04,,
1168,04/26/2024 03:00:00,9.99,,
1169,04/26/2024 04:00:00,9.95,,
1170,04/26/2024 05:00:00,9.95,,
1171,04/26/2024 06:00:00,9.78,,
1172,04/26/2024 07:00:00,9.91,,
1173,04/26/2024 08:00:00,10.42,,
1174,04/26/2024 09:00:00,11.07,,
1175,04/26/2024 10:00:00,11.97,,
1176,04/26/2024 11:00:00,12.27,,
1177,04/26/2024 12:00:00,12.27,,
1178,04/26/2024 13:00:00,13.73,,
1179,04/26/2024 14:00:00,14.11,,
1180,04/26/2024 15:00:00,16.08,,
1181,04/26/2024 16:00:00,17.03,,
1182,04/26/2024 17:00:00,15.23,,
1183,04/26/2024 18:00:00,13.68,,
1184,04/26/2024 19:00:00,13.90,,
1185,04/26/2024 20:00:00,12.95,,
1186,04/26/2024 21:00:00,12.52,,
1187,04/26/2024 22:00:00,11.41,,
1188,04/26/2024 23:00:00,10.51,,
1189,04/27/2024 00:00:00,10.46,,
1190,04/27/2024 01:00:00,10.16,,
1191,04/27/2024 02:00:00,9.91,,
1192,04/27/2024 03:00:00,9.78,,
1193,04/27/2024 04:00:00,9.74,,
1194,04/27/2024 05:00:00,9.65,,
1195,04/27/2024 06:00:00,9.44,,
1196,04/27/2024 07:00:00,9.31,,
1197,04/27/2024 08:00:00,9.44,,
1198,04/27/2024 09:00:00,9.61,,
1199,04/27/2024 10:00:00,10.34,,
1200,04/27/2024 11:00:00,10.59,,
1201,04/27/2024 12:00:00,10.25,,
1202,04/27/2024 13:00:00,10.59,,
1203,04/27/2024 14:00:00,11.88,,
1204,04/27/2024 15:00:00,11.75,,
1205,04/27/2024 16:00:00,12.31,,
1206,04/27/2024 17:00:00,12.78,,
1207,04/27/2024 18:00:00,13.38,,
1208,04/27/2024 19:00:00,12.91,,
1209,04/27/2024 20:00:00,12.05,,
1210,04/27/2024 21:00:00,11.07,,
1211,04/27/2024 22:00:00,11.02,,
1212,04/27/2024 23:00:00,10.59,,
1213,04/28/2024 00:00:00,10.29,,
1214,04/28/2024 01:00:00,9.65,,
1215,04/28/2024 02:00:00,9.22,,
1216,04/28/2024 03:00:00,8.96,,
1217,04/28/2024 04:00:00,8.53,,
1218,04/28/2024 05:00:00,8.36,,
1219,04/28/2024 06:00:00,8.19,,
1220,04/28/2024 07:00:00,8.53,,
1221,04/28/2024 08:00:00,8.49,,
1222,04/28/2024 09:00:00,9.39,,
1223,04/28/2024 10:00:00,10.59,,
1224,04/28/2024 11:00:00,10.72,,
1225,04/28/2024 12:00:00,9.09,,
1226,04/28/2024 13:00:00,10.59,,
1227,04/28/2024 14:00:00,10.04,,
1228,04/28/2024 15:00:00,9.44,,
1229,04/28/2024 16:00:00,10.55,,
1230,04/28/2024 17:00:00,9.31,,
1231,04/28/2024 18:00:00,9.65,,
1232,04/28/2024 19:00:00,8.53,,
1233,04/28/2024 20:00:00,8.32,,
1234,04/28/2024 21:00:00,7.59,,
1235,04/28/2024 22:00:00,7.20,,
1236,04/28/2024 23:00:00,6.95,,
1237,04/29/2024 00:00:00,6.90,,
1238,04/29/2024 01:00:00,6.56,,
1239,04/29/2024 02:00:00,6.43,,
1240,04/29/2024 03:00:00,6.30,,
1241,04/29/2024 04:00:00,5.23,,
1242,04/29/2024 05:00:00,4.97,,
1243,04/29/2024 06:00:00,5.19,,
1244,04/29/2024 07:00:00,5.53,,
1245,04/29/2024 08:00:00,6.00,,
1246,04/29/2024 09:00:00,5.87,,
1247,04/29/2024 10:00:00,5.79,,
1248,04/29/2024 11:00:00,6.99,,
1249,04/29/2024 12:00:00,7.85,,
1250,04/29/2024 13:00:00,10.25,,
1251,04/29/2024 14:00:00,11.37,,
1252,04/29/2024 15:00:00,12.78,,
1253,04/29/2024 16:00:00,10.98,,
1254,04/29/2024 17:00:00,12.18,,
1255,04/29/2024 18:00:00,12.01,,
1256,04/29/2024 19:00:00,11.67,,
1257,04/29/2024 20:00:00,10.16,,
1258,04/29/2024 21:00:00,9.01,,
1259,04/29/2024 22:00:00,8.11,,
1260,04/29/2024 23:00:00,7.12,,
1261,04/30/2024 00:00:00,6.52,,
1262,04/30/2024 01:00:00,6.56,,
1263,04/30/2024 02:00:00,6.43,,
1264,04/30/2024 03:00:00,6.00,,
1265,04/30/2024 04:00:00,5.23,,
1266,04/30/2024 05:00:00,4.84,,
1267,04/30/2024 06:00:00,4.89,,
1268,04/30/2024 07:00:00,5.40,,
1269,04/30/2024 08:00:00,5.70,,
1270,04/30/2024 09:00:00,6.48,,
1271,04/30/2024 10:00:00,7.03,,
1272,04/30/2024 11:00:00,7.63,,
1273,04/30/2024 12:00:00,8.15,,
1274,04/30/2024 13:00:00,9.01,,
1275,04/30/2024 14:00:00,9.74,,
1276,04/30/2024 15:00:00,10.42,,
1277,04/30/2024 16:00:00,12.31,,
1278,04/30/2024 17:00:00,12.82,,
1279,04/30/2024 18:00:00,12.18,,
1280,04/30/2024 19:00:00,12.05,,
1281,04/30/2024 20:00:00,10.94,,
1282,04/30/2024 21:00:00,9.56,,
1283,04/30/2024 22:00:00,8.32,,
1284,04/30/2024 23:00:00,7.03,,
1285,05/01/2024 00:00:00,6.17,,
1286,05/01/2024 01:00:00,5.70,,
1287,05/01/2024 02:00:00,5.23,,
1288,05/01/2024 03:00:00,4.72,,
1289,05/01/2024 04:00:00,4.50,,
1290,05/01/2024 05:00:00,4.50,,
1291,05/01/2024 06:00:00,4.20,,
1292,05/01/2024 07:00:00,5.15,,
1293,05/01/2024 08:00:00,6.73,,
1294,05/01/2024 09:00:00,8.71,,
1295,05/01/2024 10:00:00,10.08,,
1296,05/01/2024 11:00:00,11.45,,
1297,05/01/2024 12:00:00,11.67,,
1298,05/01/2024 13:00:00,13.81,,
1299,05/01/2024 14:00:00,14.33,,
1300,05/01/2024 15:00:00,15.10,,
1301,05/01/2024 16:00:00,15.06,,
1302,05/01/2024 17:00:00,15.78,,
1303,05/01/2024 18:00:00,14.63,,
1304,05/01/2024 19:00:00,14.33,,
1305,05/01/2024 20:00:00,12.91,,
1306,05/01/2024 21:00:00,12.22,,
1307,05/01/2024 22:00:00,11.54,,
1308,05/01/2024 23:00:00,10.68,,
1309,05/02/2024 00:00:00,10.04,,
1310,05/02/2024 01:00:00,9.05,,
1311,05/02/2024 02:00:00,7.63,,
1312,05/02/2024 03:00:00,8.11,,
1313,05/02/2024 04:00:00,8.41,,
