"Plot Title: 9784558"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 9784558, SEN S/N: 9784558)","Bad Battery (LGR S/N: 9784558)","Coupler Attached (LGR S/N: 9784558)","Host Connected (LGR S/N: 9784558)","Stopped (LGR S/N: 9784558)","End Of File (LGR S/N: 9784558)"
526,02/11/22 11:00:00 AM,8.182,,,,,
527,02/11/22 12:00:00 PM,8.879,,,,,
528,02/11/22 01:00:00 PM,9.866,,,,,
529,02/11/22 02:00:00 PM,9.965,,,,,
530,02/11/22 03:00:00 PM,13.365,,,,,
531,02/11/22 04:00:00 PM,10.553,,,,,
532,02/11/22 05:00:00 PM,8.481,,,,,
533,02/11/22 06:00:00 PM,6.674,,,,,
534,02/11/22 07:00:00 PM,5.347,,,,,
535,02/11/22 08:00:00 PM,4.934,,,,,
536,02/11/22 09:00:00 PM,5.141,,,,,
537,02/11/22 10:00:00 PM,4.831,,,,,
538,02/11/22 11:00:00 PM,4.415,,,,,
539,02/12/22 12:00:00 AM,4.415,,,,,
540,02/12/22 01:00:00 AM,4.934,,,,,
541,02/12/22 02:00:00 AM,3.893,,,,,
542,02/12/22 03:00:00 AM,2.730,,,,,
543,02/12/22 04:00:00 AM,2.410,,,,,
544,02/12/22 05:00:00 AM,0.893,,,,,
545,02/12/22 06:00:00 AM,-0.662,,,,,
546,02/12/22 07:00:00 AM,-1.341,,,,,
547,02/12/22 08:00:00 AM,-0.437,,,,,
548,02/12/22 09:00:00 AM,1.656,,,,,
549,02/12/22 10:00:00 AM,5.757,,,,,
550,02/12/22 11:00:00 AM,8.382,,,,,
551,02/12/22 12:00:00 PM,9.768,,,,,
552,02/12/22 01:00:00 PM,15.473,,,,,
553,02/12/22 02:00:00 PM,22.238,,,,,
554,02/12/22 03:00:00 PM,18.140,,,,,
555,02/12/22 04:00:00 PM,13.365,,,,,
556,02/12/22 05:00:00 PM,10.651,,,,,
557,02/12/22 06:00:00 PM,7.782,,,,,
558,02/12/22 07:00:00 PM,6.471,,,,,
559,02/12/22 08:00:00 PM,5.141,,,,,
560,02/12/22 09:00:00 PM,5.244,,,,,
561,02/12/22 10:00:00 PM,4.102,,,,,
562,02/12/22 11:00:00 PM,2.943,,,,,
563,02/13/22 12:00:00 AM,1.872,,,,,
564,02/13/22 01:00:00 AM,1.548,,,,,
565,02/13/22 02:00:00 AM,0.784,,,,,
566,02/13/22 03:00:00 AM,0.121,,,,,
567,02/13/22 04:00:00 AM,-0.437,,,,,
568,02/13/22 05:00:00 AM,-0.774,,,,,
569,02/13/22 06:00:00 AM,-0.662,,,,,
570,02/13/22 07:00:00 AM,-1.341,,,,,
571,02/13/22 08:00:00 AM,0.563,,,,,
572,02/13/22 09:00:00 AM,1.980,,,,,
573,02/13/22 10:00:00 AM,4.934,,,,,
574,02/13/22 11:00:00 AM,9.077,,,,,
575,02/13/22 12:00:00 PM,10.944,,,,,
576,02/13/22 01:00:00 PM,17.855,,,,,
577,02/13/22 02:00:00 PM,25.222,,,,,
578,02/13/22 03:00:00 PM,17.950,,,,,
579,02/13/22 04:00:00 PM,15.951,,,,,
580,02/13/22 05:00:00 PM,13.654,,,,,
581,02/13/22 06:00:00 PM,11.431,,,,,
582,02/13/22 07:00:00 PM,10.455,,,,,
583,02/13/22 08:00:00 PM,9.965,,,,,
584,02/13/22 09:00:00 PM,9.275,,,,,
585,02/13/22 10:00:00 PM,8.481,,,,,
586,02/13/22 11:00:00 PM,7.582,,,,,
587,02/14/22 12:00:00 AM,7.179,,,,,
588,02/14/22 01:00:00 AM,6.775,,,,,
589,02/14/22 02:00:00 AM,6.775,,,,,
590,02/14/22 03:00:00 AM,6.674,,,,,
591,02/14/22 04:00:00 AM,7.079,,,,,
592,02/14/22 05:00:00 AM,6.166,,,,,
593,02/14/22 06:00:00 AM,5.962,,,,,
594,02/14/22 07:00:00 AM,5.962,,,,,
595,02/14/22 08:00:00 AM,6.064,,,,,
596,02/14/22 09:00:00 AM,6.370,,,,,
597,02/14/22 10:00:00 AM,6.268,,,,,
598,02/14/22 11:00:00 AM,8.182,,,,,
599,02/14/22 12:00:00 PM,9.866,,,,,
600,02/14/22 01:00:00 PM,9.472,,,,,
601,02/14/22 02:00:00 PM,8.779,,,,,
602,02/14/22 03:00:00 PM,9.965,,,,,
603,02/14/22 04:00:00 PM,7.882,,,,,
604,02/14/22 05:00:00 PM,6.370,,,,,
605,02/14/22 06:00:00 PM,5.860,,,,,
606,02/14/22 07:00:00 PM,5.860,,,,,
607,02/14/22 08:00:00 PM,5.244,,,,,
608,02/14/22 09:00:00 PM,5.141,,,,,
609,02/14/22 10:00:00 PM,4.207,,,,,
610,02/14/22 11:00:00 PM,4.623,,,,,
611,02/15/22 12:00:00 AM,4.831,,,,,
612,02/15/22 01:00:00 AM,4.934,,,,,
613,02/15/22 02:00:00 AM,4.831,,,,,
614,02/15/22 03:00:00 AM,4.934,,,,,
615,02/15/22 04:00:00 AM,5.037,,,,,
616,02/15/22 05:00:00 AM,4.727,,,,,
617,02/15/22 06:00:00 AM,4.623,,,,,
618,02/15/22 07:00:00 AM,4.623,,,,,
619,02/15/22 08:00:00 AM,4.727,,,,,
620,02/15/22 09:00:00 AM,5.552,,,,,
621,02/15/22 10:00:00 AM,6.674,,,,,
622,02/15/22 11:00:00 AM,8.581,,,,,
623,02/15/22 12:00:00 PM,9.866,,,,,
624,02/15/22 01:00:00 PM,11.819,,,,,
625,02/15/22 02:00:00 PM,14.804,,,,,
626,02/15/22 03:00:00 PM,21.855,,,,,
627,02/15/22 04:00:00 PM,11.236,,,,,
628,02/15/22 05:00:00 PM,9.275,,,,,
629,02/15/22 06:00:00 PM,8.481,,,,,
630,02/15/22 07:00:00 PM,8.082,,,,,
631,02/15/22 08:00:00 PM,7.582,,,,,
632,02/15/22 09:00:00 PM,7.280,,,,,
633,02/15/22 10:00:00 PM,7.079,,,,,
634,02/15/22 11:00:00 PM,6.775,,,,,
635,02/16/22 12:00:00 AM,6.573,,,,,
636,02/16/22 01:00:00 AM,6.268,,,,,
637,02/16/22 02:00:00 AM,6.268,,,,,
638,02/16/22 03:00:00 AM,6.166,,,,,
639,02/16/22 04:00:00 AM,6.064,,,,,
640,02/16/22 05:00:00 AM,5.757,,,,,
641,02/16/22 06:00:00 AM,5.860,,,,,
642,02/16/22 07:00:00 AM,5.655,,,,,
643,02/16/22 08:00:00 AM,6.064,,,,,
644,02/16/22 09:00:00 AM,7.280,,,,,
645,02/16/22 10:00:00 AM,8.481,,,,,
646,02/16/22 11:00:00 AM,10.846,,,,,
647,02/16/22 12:00:00 PM,10.748,,,,,
648,02/16/22 01:00:00 PM,13.461,,,,,
649,02/16/22 02:00:00 PM,14.038,,,,,
650,02/16/22 03:00:00 PM,13.942,,,,,
651,02/16/22 04:00:00 PM,11.236,,,,,
652,02/16/22 05:00:00 PM,9.768,,,,,
653,02/16/22 06:00:00 PM,6.978,,,,,
654,02/16/22 07:00:00 PM,5.757,,,,,
655,02/16/22 08:00:00 PM,5.141,,,,,
656,02/16/22 09:00:00 PM,4.519,,,,,
657,02/16/22 10:00:00 PM,4.102,,,,,
658,02/16/22 11:00:00 PM,3.472,,,,,
659,02/17/22 12:00:00 AM,3.155,,,,,
660,02/17/22 01:00:00 AM,2.517,,,,,
661,02/17/22 02:00:00 AM,1.764,,,,,
662,02/17/22 03:00:00 AM,2.517,,,,,
663,02/17/22 04:00:00 AM,3.155,,,,,
664,02/17/22 05:00:00 AM,3.578,,,,,
665,02/17/22 06:00:00 AM,3.261,,,,,
666,02/17/22 07:00:00 AM,3.472,,,,,
667,02/17/22 08:00:00 AM,4.519,,,,,
668,02/17/22 09:00:00 AM,5.962,,,,,
669,02/17/22 10:00:00 AM,8.581,,,,,
670,02/17/22 11:00:00 AM,9.077,,,,,
671,02/17/22 12:00:00 PM,10.259,,,,,
672,02/17/22 01:00:00 PM,10.161,,,,,
673,02/17/22 02:00:00 PM,9.965,,,,,
674,02/17/22 03:00:00 PM,9.373,,,,,
675,02/17/22 04:00:00 PM,8.082,,,,,
676,02/17/22 05:00:00 PM,7.481,,,,,
677,02/17/22 06:00:00 PM,7.079,,,,,
678,02/17/22 07:00:00 PM,6.877,,,,,
679,02/17/22 08:00:00 PM,6.775,,,,,
680,02/17/22 09:00:00 PM,6.573,,,,,
681,02/17/22 10:00:00 PM,6.573,,,,,
682,02/17/22 11:00:00 PM,6.573,,,,,
683,02/18/22 12:00:00 AM,6.573,,,,,
684,02/18/22 01:00:00 AM,6.471,,,,,
685,02/18/22 02:00:00 AM,6.268,,,,,
686,02/18/22 03:00:00 AM,6.064,,,,,
687,02/18/22 04:00:00 AM,6.064,,,,,
688,02/18/22 05:00:00 AM,5.962,,,,,
689,02/18/22 06:00:00 AM,5.860,,,,,
690,02/18/22 07:00:00 AM,5.962,,,,,
691,02/18/22 08:00:00 AM,6.166,,,,,
692,02/18/22 09:00:00 AM,7.381,,,,,
693,02/18/22 10:00:00 AM,8.680,,,,,
694,02/18/22 11:00:00 AM,8.879,,,,,
695,02/18/22 12:00:00 PM,9.373,,,,,
696,02/18/22 01:00:00 PM,9.571,,,,,
697,02/18/22 02:00:00 PM,10.259,,,,,
698,02/18/22 03:00:00 PM,10.357,,,,,
699,02/18/22 04:00:00 PM,10.455,,,,,
700,02/18/22 05:00:00 PM,9.176,,,,,
701,02/18/22 06:00:00 PM,6.370,,,,,
702,02/18/22 07:00:00 PM,4.934,,,,,
703,02/18/22 08:00:00 PM,4.519,,,,,
704,02/18/22 09:00:00 PM,4.102,,,,,
705,02/18/22 10:00:00 PM,3.998,,,,,
706,02/18/22 11:00:00 PM,4.623,,,,,
707,02/19/22 12:00:00 AM,4.623,,,,,
708,02/19/22 01:00:00 AM,4.727,,,,,
709,02/19/22 02:00:00 AM,4.934,,,,,
710,02/19/22 03:00:00 AM,5.037,,,,,
711,02/19/22 04:00:00 AM,5.141,,,,,
712,02/19/22 05:00:00 AM,4.727,,,,,
713,02/19/22 06:00:00 AM,4.311,,,,,
714,02/19/22 07:00:00 AM,3.472,,,,,
715,02/19/22 08:00:00 AM,4.519,,,,,
716,02/19/22 09:00:00 AM,5.244,,,,,
717,02/19/22 10:00:00 AM,5.860,,,,,
718,02/19/22 11:00:00 AM,6.775,,,,,
719,02/19/22 12:00:00 PM,8.779,,,,,
720,02/19/22 01:00:00 PM,11.041,,,,,
721,02/19/22 02:00:00 PM,9.768,,,,,
722,02/19/22 03:00:00 PM,8.382,,,,,
723,02/19/22 04:00:00 PM,7.481,,,,,
724,02/19/22 05:00:00 PM,6.877,,,,,
725,02/19/22 06:00:00 PM,6.573,,,,,
726,02/19/22 07:00:00 PM,6.573,,,,,
727,02/19/22 08:00:00 PM,5.757,,,,,
728,02/19/22 09:00:00 PM,5.347,,,,,
729,02/19/22 10:00:00 PM,5.552,,,,,
730,02/19/22 11:00:00 PM,5.141,,,,,
731,02/20/22 12:00:00 AM,4.727,,,,,
732,02/20/22 01:00:00 AM,4.727,,,,,
733,02/20/22 02:00:00 AM,4.727,,,,,
734,02/20/22 03:00:00 AM,4.415,,,,,
735,02/20/22 04:00:00 AM,4.311,,,,,
736,02/20/22 05:00:00 AM,4.311,,,,,
737,02/20/22 06:00:00 AM,4.207,,,,,
738,02/20/22 07:00:00 AM,3.998,,,,,
739,02/20/22 08:00:00 AM,4.207,,,,,
740,02/20/22 09:00:00 AM,5.860,,,,,
741,02/20/22 10:00:00 AM,8.282,,,,,
742,02/20/22 11:00:00 AM,8.282,,,,,
743,02/20/22 12:00:00 PM,10.651,,,,,
744,02/20/22 01:00:00 PM,14.996,,,,,
745,02/20/22 02:00:00 PM,10.748,,,,,
746,02/20/22 03:00:00 PM,11.334,,,,,
747,02/20/22 04:00:00 PM,11.916,,,,,
748,02/20/22 05:00:00 PM,9.965,,,,,
749,02/20/22 06:00:00 PM,7.179,,,,,
750,02/20/22 07:00:00 PM,5.757,,,,,
751,02/20/22 08:00:00 PM,4.519,,,,,
752,02/20/22 09:00:00 PM,3.788,,,,,
753,02/20/22 10:00:00 PM,3.578,,,,,
754,02/20/22 11:00:00 PM,3.472,,,,,
755,02/21/22 12:00:00 AM,3.367,,,,,
756,02/21/22 01:00:00 AM,2.517,,,,,
757,02/21/22 02:00:00 AM,2.837,,,,,
758,02/21/22 03:00:00 AM,2.730,,,,,
759,02/21/22 04:00:00 AM,2.517,,,,,
760,02/21/22 05:00:00 AM,2.624,,,,,
761,02/21/22 06:00:00 AM,2.517,,,,,
762,02/21/22 07:00:00 AM,2.410,,,,,
763,02/21/22 08:00:00 AM,2.517,,,,,
764,02/21/22 09:00:00 AM,3.998,,,,,
765,02/21/22 10:00:00 AM,3.683,,,,,
766,02/21/22 11:00:00 AM,3.788,,,,,
767,02/21/22 12:00:00 PM,4.623,,,,,
768,02/21/22 01:00:00 PM,5.347,,,,,
769,02/21/22 02:00:00 PM,5.552,,,,,
770,02/21/22 03:00:00 PM,7.682,,,,,
771,02/21/22 04:00:00 PM,4.934,,,,,
772,02/21/22 05:00:00 PM,4.415,,,,,
773,02/21/22 06:00:00 PM,3.049,,,,,
774,02/21/22 07:00:00 PM,2.410,,,,,
775,02/21/22 08:00:00 PM,2.410,,,,,
776,02/21/22 09:00:00 PM,2.303,,,,,
777,02/21/22 10:00:00 PM,0.343,,,,,
778,02/21/22 11:00:00 PM,-0.102,,,,,
779,02/22/22 12:00:00 AM,-0.325,,,,,
780,02/22/22 01:00:00 AM,-0.774,,,,,
781,02/22/22 02:00:00 AM,-0.102,,,,,
782,02/22/22 03:00:00 AM,-0.102,,,,,
783,02/22/22 04:00:00 AM,-0.325,,,,,
784,02/22/22 05:00:00 AM,-0.437,,,,,
785,02/22/22 06:00:00 AM,-0.549,,,,,
786,02/22/22 07:00:00 AM,-0.437,,,,,
787,02/22/22 08:00:00 AM,-0.102,,,,,
788,02/22/22 09:00:00 AM,0.453,,,,,
789,02/22/22 10:00:00 AM,2.303,,,,,
790,02/22/22 11:00:00 AM,4.207,,,,,
791,02/22/22 12:00:00 PM,3.893,,,,,
792,02/22/22 01:00:00 PM,10.553,,,,,
793,02/22/22 02:00:00 PM,4.415,,,,,
794,02/22/22 03:00:00 PM,4.415,,,,,
795,02/22/22 04:00:00 PM,1.003,,,,,
796,02/22/22 05:00:00 PM,0.563,,,,,
797,02/22/22 06:00:00 PM,-0.549,,,,,
798,02/22/22 07:00:00 PM,-0.213,,,,,
799,02/22/22 08:00:00 PM,-0.549,,,,,
800,02/22/22 09:00:00 PM,-1.456,,,,,
801,02/22/22 10:00:00 PM,-2.030,,,,,
802,02/22/22 11:00:00 PM,-2.494,,,,,
803,02/23/22 12:00:00 AM,-2.844,,,,,
804,02/23/22 01:00:00 AM,-3.672,,,,,
805,02/23/22 02:00:00 AM,-4.393,,,,,
806,02/23/22 03:00:00 AM,-4.272,,,,,
807,02/23/22 04:00:00 AM,-4.880,,,,,
808,02/23/22 05:00:00 AM,-4.880,,,,,
809,02/23/22 06:00:00 AM,-5.372,,,,,
810,02/23/22 07:00:00 AM,-6.373,,,,,
811,02/23/22 08:00:00 AM,-5.003,,,,,
812,02/23/22 09:00:00 AM,-2.377,,,,,
813,02/23/22 10:00:00 AM,2.943,,,,,
814,02/23/22 11:00:00 AM,2.195,,,,,
815,02/23/22 12:00:00 PM,2.303,,,,,
816,02/23/22 01:00:00 PM,11.431,,,,,
817,02/23/22 02:00:00 PM,9.176,,,,,
818,02/23/22 03:00:00 PM,17.475,,,,,
819,02/23/22 04:00:00 PM,4.415,,,,,
820,02/23/22 05:00:00 PM,2.624,,,,,
821,02/23/22 06:00:00 PM,0.232,,,,,
822,02/23/22 07:00:00 PM,0.343,,,,,
823,02/23/22 08:00:00 PM,-1.228,,,,,
824,02/23/22 09:00:00 PM,-1.114,,,,,
825,02/23/22 10:00:00 PM,-1.456,,,,,
826,02/23/22 11:00:00 PM,-1.228,,,,,
827,02/24/22 12:00:00 AM,-0.549,,,,,
828,02/24/22 01:00:00 AM,-1.114,,,,,
829,02/24/22 02:00:00 AM,-1.684,,,,,
830,02/24/22 03:00:00 AM,-1.570,,,,,
831,02/24/22 04:00:00 AM,-1.684,,,,,
832,02/24/22 05:00:00 AM,-1.341,,,,,
833,02/24/22 06:00:00 AM,-1.228,,,,,
834,02/24/22 07:00:00 AM,-1.001,,,,,
835,02/24/22 08:00:00 AM,-1.228,,,,,
836,02/24/22 09:00:00 AM,0.893,,,,,
837,02/24/22 10:00:00 AM,3.788,,,,,
838,02/24/22 11:00:00 AM,5.552,,,,,
839,02/24/22 12:00:00 PM,5.037,,,,,
840,02/24/22 01:00:00 PM,11.236,,,,,
841,02/24/22 02:00:00 PM,10.651,,,,,
842,02/24/22 03:00:00 PM,19.758,,,,,
843,02/24/22 04:00:00 PM,7.682,,,,,
844,02/24/22 05:00:00 PM,4.623,,,,,
845,02/24/22 06:00:00 PM,1.656,,,,,
846,02/24/22 07:00:00 PM,0.232,,,,,
847,02/24/22 08:00:00 PM,-0.437,,,,,
848,02/24/22 09:00:00 PM,-1.001,,,,,
849,02/24/22 10:00:00 PM,-1.456,,,,,
850,02/24/22 11:00:00 PM,-2.261,,,,,
851,02/25/22 12:00:00 AM,-2.727,,,,,
852,02/25/22 01:00:00 AM,-3.197,,,,,
853,02/25/22 02:00:00 AM,-3.911,,,,,
854,02/25/22 03:00:00 AM,-3.792,,,,,
855,02/25/22 04:00:00 AM,-4.152,,,,,
856,02/25/22 05:00:00 AM,-4.152,,,,,
857,02/25/22 06:00:00 AM,-4.272,,,,,
858,02/25/22 07:00:00 AM,-4.636,,,,,
859,02/25/22 08:00:00 AM,-3.197,,,,,
860,02/25/22 09:00:00 AM,-0.662,,,,,
861,02/25/22 10:00:00 AM,4.934,,,,,
862,02/25/22 11:00:00 AM,6.166,,,,,
863,02/25/22 12:00:00 PM,6.471,,,,,
864,02/25/22 01:00:00 PM,14.325,,,,,
865,02/25/22 02:00:00 PM,16.332,,,,,
866,02/25/22 03:00:00 PM,23.966,,,,,
867,02/25/22 04:00:00 PM,9.768,,,,,
868,02/25/22 05:00:00 PM,7.481,,,,,
869,02/25/22 06:00:00 PM,4.519,,,,,
870,02/25/22 07:00:00 PM,3.788,,,,,
871,02/25/22 08:00:00 PM,2.195,,,,,
872,02/25/22 09:00:00 PM,1.330,,,,,
873,02/25/22 10:00:00 PM,0.563,,,,,
874,02/25/22 11:00:00 PM,-0.325,,,,,
875,02/26/22 12:00:00 AM,-0.102,,,,,
876,02/26/22 01:00:00 AM,-1.001,,,,,
877,02/26/22 02:00:00 AM,-1.114,,,,,
878,02/26/22 03:00:00 AM,-1.456,,,,,
879,02/26/22 04:00:00 AM,-1.684,,,,,
880,02/26/22 05:00:00 AM,-2.030,,,,,
881,02/26/22 06:00:00 AM,-1.914,,,,,
882,02/26/22 07:00:00 AM,-2.261,,,,,
883,02/26/22 08:00:00 AM,-0.213,,,,,
884,02/26/22 09:00:00 AM,3.049,,,,,
885,02/26/22 10:00:00 AM,5.962,,,,,
886,02/26/22 11:00:00 AM,7.280,,,,,
887,02/26/22 12:00:00 PM,8.680,,,,,
888,02/26/22 01:00:00 PM,7.079,,,,,
889,02/26/22 02:00:00 PM,6.370,,,,,
890,02/26/22 03:00:00 PM,5.141,,,,,
891,02/26/22 04:00:00 PM,4.207,,,,,
892,02/26/22 05:00:00 PM,3.788,,,,,
893,02/26/22 06:00:00 PM,3.893,,,,,
894,02/26/22 07:00:00 PM,3.998,,,,,
895,02/26/22 08:00:00 PM,3.998,,,,,
896,02/26/22 09:00:00 PM,4.207,,,,,
897,02/26/22 10:00:00 PM,4.311,,,,,
898,02/26/22 11:00:00 PM,4.311,,,,,
899,02/27/22 12:00:00 AM,4.415,,,,,
900,02/27/22 01:00:00 AM,4.727,,,,,
901,02/27/22 02:00:00 AM,5.037,,,,,
902,02/27/22 03:00:00 AM,6.775,,,,,
903,02/27/22 04:00:00 AM,6.370,,,,,
904,02/27/22 05:00:00 AM,6.573,,,,,
905,02/27/22 06:00:00 AM,7.983,,,,,
906,02/27/22 07:00:00 AM,8.182,,,,,
907,02/27/22 08:00:00 AM,8.382,,,,,
908,02/27/22 09:00:00 AM,8.680,,,,,
909,02/27/22 10:00:00 AM,8.879,,,,,
910,02/27/22 11:00:00 AM,9.472,,,,,
911,02/27/22 12:00:00 PM,10.063,,,,,
912,02/27/22 01:00:00 PM,9.965,,,,,
913,02/27/22 02:00:00 PM,10.357,,,,,
914,02/27/22 03:00:00 PM,9.768,,,,,
915,02/27/22 04:00:00 PM,9.373,,,,,
916,02/27/22 05:00:00 PM,8.879,,,,,
917,02/27/22 06:00:00 PM,8.382,,,,,
918,02/27/22 07:00:00 PM,8.082,,,,,
919,02/27/22 08:00:00 PM,8.082,,,,,
920,02/27/22 09:00:00 PM,7.782,,,,,
921,02/27/22 10:00:00 PM,8.082,,,,,
922,02/27/22 11:00:00 PM,8.581,,,,,
923,02/28/22 12:00:00 AM,9.176,,,,,
924,02/28/22 01:00:00 AM,9.275,,,,,
925,02/28/22 02:00:00 AM,9.669,,,,,
926,02/28/22 03:00:00 AM,10.259,,,,,
927,02/28/22 04:00:00 AM,10.063,,,,,
928,02/28/22 05:00:00 AM,10.259,,,,,
929,02/28/22 06:00:00 AM,10.357,,,,,
930,02/28/22 07:00:00 AM,10.651,,,,,
931,02/28/22 08:00:00 AM,10.846,,,,,
932,02/28/22 09:00:00 AM,11.041,,,,,
933,02/28/22 10:00:00 AM,11.625,,,,,
934,02/28/22 11:00:00 AM,12.013,,,,,
935,02/28/22 12:00:00 PM,12.497,,,,,
936,02/28/22 01:00:00 PM,12.497,,,,,
937,02/28/22 02:00:00 PM,12.497,,,,,
938,02/28/22 03:00:00 PM,12.497,,,,,
939,02/28/22 04:00:00 PM,12.401,,,,,
940,02/28/22 05:00:00 PM,12.110,,,,,
941,02/28/22 06:00:00 PM,11.916,,,,,
942,02/28/22 07:00:00 PM,11.625,,,,,
943,02/28/22 08:00:00 PM,11.431,,,,,
944,02/28/22 09:00:00 PM,11.431,,,,,
945,02/28/22 10:00:00 PM,11.334,,,,,
946,02/28/22 11:00:00 PM,11.236,,,,,
947,03/01/22 12:00:00 AM,11.139,,,,,
948,03/01/22 01:00:00 AM,10.944,,,,,
949,03/01/22 02:00:00 AM,10.846,,,,,
950,03/01/22 03:00:00 AM,10.846,,,,,
951,03/01/22 04:00:00 AM,10.651,,,,,
952,03/01/22 05:00:00 AM,10.651,,,,,
953,03/01/22 06:00:00 AM,10.651,,,,,
954,03/01/22 07:00:00 AM,10.553,,,,,
955,03/01/22 08:00:00 AM,10.651,,,,,
956,03/01/22 09:00:00 AM,11.139,,,,,
957,03/01/22 10:00:00 AM,12.594,,,,,
958,03/01/22 11:00:00 AM,12.883,,,,,
959,03/01/22 12:00:00 PM,13.846,,,,,
960,03/01/22 01:00:00 PM,15.187,,,,,
961,03/01/22 02:00:00 PM,16.618,,,,,
962,03/01/22 03:00:00 PM,17.950,,,,,
963,03/01/22 04:00:00 PM,15.091,,,,,
964,03/01/22 05:00:00 PM,12.207,,,,,
965,03/01/22 06:00:00 PM,9.866,,,,,
966,03/01/22 07:00:00 PM,8.978,,,,,
967,03/01/22 08:00:00 PM,8.779,,,,,
968,03/01/22 09:00:00 PM,8.481,,,,,
969,03/01/22 10:00:00 PM,8.082,,,,,
970,03/01/22 11:00:00 PM,8.182,,,,,
971,03/02/22 12:00:00 AM,7.882,,,,,
972,03/02/22 01:00:00 AM,7.782,,,,,
973,03/02/22 02:00:00 AM,7.983,,,,,
974,03/02/22 03:00:00 AM,8.182,,,,,
975,03/02/22 04:00:00 AM,8.382,,,,,
976,03/02/22 05:00:00 AM,8.082,,,,,
977,03/02/22 06:00:00 AM,8.082,,,,,
978,03/02/22 07:00:00 AM,8.182,,,,,
979,03/02/22 08:00:00 AM,8.481,,,,,
980,03/02/22 09:00:00 AM,8.978,,,,,
981,03/02/22 10:00:00 AM,9.768,,,,,
982,03/02/22 11:00:00 AM,10.455,,,,,
983,03/02/22 12:00:00 PM,10.455,,,,,
984,03/02/22 01:00:00 PM,11.625,,,,,
985,03/02/22 02:00:00 PM,11.625,,,,,
986,03/02/22 03:00:00 PM,11.334,,,,,
987,03/02/22 04:00:00 PM,9.768,,,,,
988,03/02/22 05:00:00 PM,9.472,,,,,
989,03/02/22 06:00:00 PM,8.978,,,,,
990,03/02/22 07:00:00 PM,8.382,,,,,
991,03/02/22 08:00:00 PM,7.983,,,,,
992,03/02/22 09:00:00 PM,7.782,,,,,
993,03/02/22 10:00:00 PM,7.481,,,,,
994,03/02/22 11:00:00 PM,6.978,,,,,
995,03/03/22 12:00:00 AM,6.573,,,,,
996,03/03/22 01:00:00 AM,5.655,,,,,
997,03/03/22 02:00:00 AM,5.450,,,,,
998,03/03/22 03:00:00 AM,5.860,,,,,
999,03/03/22 04:00:00 AM,5.655,,,,,
1000,03/03/22 05:00:00 AM,5.141,,,,,
1001,03/03/22 06:00:00 AM,4.934,,,,,
1002,03/03/22 07:00:00 AM,4.727,,,,,
1003,03/03/22 08:00:00 AM,4.831,,,,,
1004,03/03/22 09:00:00 AM,5.962,,,,,
1005,03/03/22 10:00:00 AM,6.166,,,,,
1006,03/03/22 11:00:00 AM,7.381,,,,,
1007,03/03/22 12:00:00 PM,10.748,,,,,
1008,03/03/22 01:00:00 PM,11.431,,,,,
1009,03/03/22 02:00:00 PM,12.980,,,,,
1010,03/03/22 03:00:00 PM,11.041,,,,,
1011,03/03/22 04:00:00 PM,10.651,,,,,
1012,03/03/22 05:00:00 PM,8.182,,,,,
1013,03/03/22 06:00:00 PM,6.573,,,,,
1014,03/03/22 07:00:00 PM,5.655,,,,,
1015,03/03/22 08:00:00 PM,5.860,,,,,
1016,03/03/22 09:00:00 PM,6.268,,,,,
1017,03/03/22 10:00:00 PM,5.962,,,,,
1018,03/03/22 11:00:00 PM,4.623,,,,,
1019,03/04/22 12:00:00 AM,5.141,,,,,
1020,03/04/22 01:00:00 AM,5.347,,,,,
1021,03/04/22 02:00:00 AM,5.244,,,,,
1022,03/04/22 03:00:00 AM,5.347,,,,,
1023,03/04/22 04:00:00 AM,5.244,,,,,
1024,03/04/22 05:00:00 AM,5.037,,,,,
1025,03/04/22 06:00:00 AM,4.727,,,,,
1026,03/04/22 07:00:00 AM,4.519,,,,,
1027,03/04/22 08:00:00 AM,5.450,,,,,
1028,03/04/22 09:00:00 AM,6.064,,,,,
1029,03/04/22 10:00:00 AM,8.282,,,,,
1030,03/04/22 11:00:00 AM,8.182,,,,,
1031,03/04/22 12:00:00 PM,9.768,,,,,
1032,03/04/22 01:00:00 PM,8.481,,,,,
1033,03/04/22 02:00:00 PM,9.965,,,,,
1034,03/04/22 03:00:00 PM,12.110,,,,,
1035,03/04/22 04:00:00 PM,8.879,,,,,
1036,03/04/22 05:00:00 PM,8.779,,,,,
1037,03/04/22 06:00:00 PM,7.481,,,,,
1038,03/04/22 07:00:00 PM,6.573,,,,,
1039,03/04/22 08:00:00 PM,6.471,,,,,
1040,03/04/22 09:00:00 PM,6.877,,,,,
1041,03/04/22 10:00:00 PM,6.370,,,,,
1042,03/04/22 11:00:00 PM,5.860,,,,,
1043,03/05/22 12:00:00 AM,4.415,,,,,
1044,03/05/22 01:00:00 AM,4.415,,,,,
1045,03/05/22 02:00:00 AM,3.367,,,,,
1046,03/05/22 03:00:00 AM,3.367,,,,,
1047,03/05/22 04:00:00 AM,2.088,,,,,
1048,03/05/22 05:00:00 AM,3.367,,,,,
1049,03/05/22 06:00:00 AM,4.102,,,,,
1050,03/05/22 07:00:00 AM,3.998,,,,,
1051,03/05/22 08:00:00 AM,4.934,,,,,
1052,03/05/22 09:00:00 AM,6.268,,,,,
